period_start,period_label,period_type,review_count,median_review_word_count,mean_afinn_raw,median_afinn_raw,trimmed_mean_afinn_raw,mean_afinn_per_median_review,median_afinn_per_median_review,trimmed_mean_afinn_per_median_review,mean_syuzhet_raw,median_syuzhet_raw,trimmed_mean_syuzhet_raw,mean_syuzhet_per_median_review,median_syuzhet_per_median_review,trimmed_mean_syuzhet_per_median_review,mean_rating,median_rating,trimmed_mean_rating,low_rating_share,negative_text_share,baseline_review_count,historical_median_afinn_per_median_review,historical_mad_afinn_per_median_review,robust_z_afinn_median,historical_median_rating,historical_mad_rating,robust_z_rating_median,sentiment_drift_flag,rating_drift_flag,any_drift_flag
2016-02-01,Feb 2016,month,3,112,13.666666666666668,8,13.666666666666668,12.577922234260262,11.487179487179487,12.577922234260262,4.3999999999999995,4.6499999999999995,4.3999999999999995,4.480808956301914,6.507042253521127,4.480808956301914,3.6666666666666665,5,3.6666666666666665,0.3333333333333333,0,271,12.01716738197425,8.751539639484978,-0.06055938916205976,5,NA,NA,FALSE,FALSE,FALSE
2016-03-01,Mar 2016,month,4,112,12.5,14.5,12.5,16.91163610188975,19.342723004694832,16.91163610188975,4.4625,3.85,4.4625,6.688120346794728,7.038947368421052,6.688120346794728,5,5,5,0,0,274,11.966030499497762,8.81335294758764,0.8369904789999579,5,NA,NA,FALSE,FALSE,FALSE
2016-04-01,Apr 2016,month,2,112,8,8,8,24.954907161803717,24.954907161803717,24.954907161803717,3.5999999999999996,3.5999999999999996,3.5999999999999996,9.981962864721485,9.981962864721485,9.981962864721485,4.5,4.5,4.5,0,0,278,12.039352921756356,8.845705392760403,1.460093193994212,5,NA,NA,FALSE,FALSE,FALSE
2016-05-01,May 2016,month,6,112,19.333333333333336,12.5,19.333333333333336,17.59947928156756,14.48328632955117,17.59947928156756,8.425,6.325,8.424999999999999,8.867025816636888,7.629274611398963,8.867025816636888,4.5,5,4.5,0.16666666666666666,0,280,12.082642429616492,8.786947468546476,0.27320567336130774,5,NA,NA,FALSE,FALSE,FALSE
2016-06-01,Jun 2016,month,10,112,14.8,13.5,13.125,16.627577360181977,13.793352112676057,15.817805033560804,6.055000000000001,4.725,5.15625,5.852537150145096,6.2212484785254745,6.0206714376813695,4.4,5,4.5,0.2,0,286,12.082642429616492,8.986241795181668,0.19036987008037454,5,NA,NA,FALSE,FALSE,FALSE
2016-07-01,Jul 2016,month,8,112,11.25,11,11.25,12.46461841798575,11.097058823529412,12.46461841798575,4.275,4.449999999999999,4.275,5.148592815224749,4.542440737489025,5.148592815224749,4.25,5,4.25,0.25,0.125,296,12.105927252901317,9.036705809667621,-0.11164117219491645,5,NA,NA,FALSE,FALSE,FALSE
2016-08-01,Aug 2016,month,12,112,17.5,21.5,18,23.910449207730842,23.407692307692308,23.960178026237482,7.1375,7.325,6.745,8.48707554356666,9.442558340535868,8.69139405536602,4.583333333333333,5,4.8,0.16666666666666666,0.08333333333333333,304,12.105927252901317,9.060576087397482,1.2473561223674088,5,NA,NA,FALSE,FALSE,FALSE
2016-09-01,Sep 2016,month,7,112,23.571428571428573,22,23.571428571428573,21.444468136253914,14.281879194630873,21.444468136253914,9.764285714285714,7.85,9.764285714285714,8.245320139313057,6.68546255506608,8.245320139313057,4.714285714285714,5,4.714285714285714,0,0,316,12.230250550074526,9.306088607146654,0.2204608972861906,5,NA,NA,FALSE,FALSE,FALSE
2016-10-01,Oct 2016,month,6,112,20.5,17,20.5,20.26944217225918,20.794117647058822,20.26944217225918,8.758333333333333,6.225,8.758333333333333,8.741525438243311,7.598709677419354,8.741525438243311,5,5,5,0,0,323,12.323624595469255,9.343521954274975,0.906563188168465,5,NA,NA,FALSE,FALSE,FALSE
2016-11-01,Nov 2016,month,11,112,25.363636363636363,19,22.333333333333336,26.06533010917564,23.130434782608695,25.82425390890787,9.813636363636364,5.7,7.233333333333333,8.28821383485615,8.200749063670411,8.273344337990373,4.636363636363637,5,4.777777777777778,0.18181818181818182,0,329,12.368098159509202,9.4094584603206,1.1437785360851465,5,NA,NA,FALSE,FALSE,FALSE
2016-12-01,Dec 2016,month,17,112,11.64705882352941,11,13.133333333333333,21.677359731760156,23.44186046511628,21.7596971546843,4.676470588235294,5.35,5.126666666666667,8.266140909578764,9.503030303030302,8.36444117900408,4.352941176470588,5,4.533333333333333,0.17647058823529413,0.17647058823529413,340,12.940877304513668,9.925344092636756,1.0579968878250683,5,NA,NA,FALSE,FALSE,FALSE
2017-01-01,Jan 2017,month,7,112,19.571428571428573,15,19.571428571428573,24.667257320217455,14.736842105263158,24.667257320217455,8.485714285714286,8.1,8.485714285714286,8.945661709545675,8.25263157894737,8.945661709545675,4.142857142857143,5,4.142857142857143,0.14285714285714285,0,357,13.250704225352113,10.391866839925,0.14300971161421952,5,NA,NA,FALSE,FALSE,FALSE
2017-02-01,Feb 2017,month,6,112,7.666666666666666,10,7.666666666666666,24.463006526290222,17.407557903291345,24.463006526290222,3.625,4.824999999999999,3.6249999999999996,9.844062698355788,10.05258025193011,9.844062698355788,4.166666666666667,5,4.166666666666667,0.3333333333333333,0.16666666666666666,364,13.288135593220339,10.468750014072613,0.39349705595543627,5,NA,NA,FALSE,FALSE,FALSE
2017-03-01,Mar 2017,month,8,112,26.875,17.5,26.875,18.440239252046354,18.94924623115578,18.440239252046354,8.831249999999999,4.324999999999999,8.831249999999999,5.782589332435778,5.640055376095985,5.782589332435778,4.5,5,4.5,0.125,0,370,13.288135593220339,10.571296386500322,0.5355171618463701,5,NA,NA,FALSE,FALSE,FALSE
2017-04-01,Apr 2017,month,4,112,8.25,8.5,8.25,15.46374269005848,14.600000000000001,15.46374269005848,3.375,3.8999999999999995,3.375,6.383391812865496,6.582222222222221,6.383391812865496,4.5,4.5,4.5,0,0,378,13.53569075334944,10.601285473879441,0.1003943577666046,5,NA,NA,FALSE,FALSE,FALSE
2017-05-01,May 2017,month,9,112,18.11111111111111,12,18.11111111111111,17.2647668801964,13.069423929098967,17.2647668801964,7.511111111111111,4.7,7.511111111111111,6.050419191287003,6.004123711340206,6.050419191287003,4.777777777777778,5,4.777777777777778,0,0,382,13.53569075334944,10.601285473879441,-0.04398210249118471,5,NA,NA,FALSE,FALSE,FALSE
2017-06-01,Jun 2017,month,9,112,15,10,15,16.748233290382334,17.684210526315788,16.748233290382334,5.461111111111111,5.1,5.461111111111111,6.510307041009168,6.715625000000001,6.510307041009168,4.555555555555555,5,4.555555555555555,0.1111111111111111,0.1111111111111111,391,13.517241379310345,10.547716878402904,0.39505887340771983,5,NA,NA,FALSE,FALSE,FALSE
2017-07-01,Jul 2017,month,7,112,24.571428571428573,17,24.571428571428573,17.63389903367068,11.858823529411765,17.63389903367068,10.207142857142857,9.1,10.207142857142857,6.5371966014415115,7.127272727272727,6.537196601441512,4.714285714285714,5,4.714285714285714,0.14285714285714285,0,400,13.60953735097889,10.515075989159891,-0.16649559388557486,5,NA,NA,FALSE,FALSE,FALSE
2017-08-01,Aug 2017,month,9,112,41.111111111111114,40,41.111111111111114,20.6813833992395,19.81769436997319,20.6813833992395,15.55,16.1,15.55,8.671238815348635,7.2298507462686565,8.671238815348635,5,5,5,0,0,407,13.560538116591928,10.483525135709227,0.5968561311564933,5,NA,NA,FALSE,FALSE,FALSE
2017-09-01,Sep 2017,month,8,112,22.25,23,22.25,24.7457635143085,16.64180790960452,24.7457635143085,7.31875,7.15,7.3187500000000005,7.489823293063713,6.274092827004219,7.489823293063713,4.875,5,4.875,0,0,416,13.706461275139066,10.499004444444443,0.2795833309717946,5,NA,NA,FALSE,FALSE,FALSE
2017-10-01,Oct 2017,month,14,112,16,15.5,15.416666666666668,24.153434046293548,23.394871794871797,23.56645759176026,6.007142857142857,5.525,5.791666666666667,8.80418221885807,7.89327935222672,8.741228869730303,5,5,5,0,0,424,13.773744706594073,10.46228776119403,0.9196006942156304,5,NA,NA,FALSE,FALSE,FALSE
2017-11-01,Nov 2017,month,8,112,18.625,15.5,18.625,20.827694042294763,21.66156358440498,20.827694042294766,8.16875,5.949999999999999,8.16875,8.205654663480335,8.173397435897435,8.205654663480335,5,5,5,0,0,438,14.217710095882683,10.515710321489,0.7078792835621079,5,NA,NA,FALSE,FALSE,FALSE
2017-12-01,Dec 2017,month,4,112,17,17.5,17,25.0456583673975,27.675362318840577,25.0456583673975,5.6625,6.35,5.6625,7.828814567075436,7.293526570048308,7.828814567075436,5,5,5,0,0,446,14.308939597315437,10.47250732949072,1.2763345301163092,5,NA,NA,FALSE,FALSE,FALSE
2018-01-01,Jan 2018,month,6,112,30,20.5,30,15.281343518464052,13.349816237888405,15.281343518464052,14.791666666666666,10.075,14.791666666666668,8.237394404532823,8.634854175872734,8.237394404532823,5,5,5,0,0,450,14.393806451612903,10.451029473684212,-0.09989352880051439,5,NA,NA,FALSE,FALSE,FALSE
2018-02-01,Feb 2018,month,5,112,14.6,8,14.6,23.483090983272135,22.400000000000002,23.483090983272135,5.24,3.3499999999999996,5.24,8.430772419420645,8.725581395348836,8.430772419420645,4.2,5,4.2,0.2,0,456,14.308939597315437,10.414366153020131,0.7769133794415501,5,NA,NA,FALSE,FALSE,FALSE
2018-03-01,Mar 2018,month,5,112,22,22,22,17.00819592733728,21.05982905982906,17.00819592733728,6.2,4,6.2,5.774059625761454,5.578947368421052,5.774059625761454,5,5,5,0,0,461,14.451612903225806,10.400518709677423,0.6353737098183837,5,NA,NA,FALSE,FALSE,FALSE
2018-04-01,Apr 2018,month,7,112,16.571428571428573,8,16.571428571428573,15.18312995199103,13.658536585365853,15.18312995199103,7.421428571428571,3.3499999999999996,7.421428571428571,5.948679573008677,5.6838951310861425,5.948679573008677,4.142857142857143,5,4.142857142857143,0.2857142857142857,0.14285714285714285,466,14.469587546140266,10.4181960779086,-0.07784946210546145,5,NA,NA,FALSE,FALSE,FALSE
2018-05-01,May 2018,month,2,112,22.5,22.5,22.5,32.92862092862093,32.92862092862093,32.92862092862093,8.6,8.6,8.6,12.63977823977824,12.63977823977824,12.63977823977824,5,5,5,0,0,473,14.451612903225806,10.400518709677423,1.7765467801334494,5,NA,NA,FALSE,FALSE,FALSE
2018-06-01,Jun 2018,month,9,112,47.77777777777778,30,47.77777777777778,12.497126290573986,12.799999999999999,12.497126290573986,25.133333333333336,13.7,25.133333333333333,5.627831633323666,5.7534246575342465,5.627831633323666,4.444444444444445,5,4.444444444444445,0.2222222222222222,0.1111111111111111,475,14.487562189054726,10.435873446139777,-0.16170780507873594,5,NA,NA,FALSE,FALSE,FALSE
2018-07-01,Jul 2018,month,7,112,20.857142857142858,21,20.857142857142858,24.308653857467167,27.540983606557376,24.308653857467167,8.07857142857143,8.450000000000001,8.07857142857143,9.163071102843553,9.6,9.163071102843553,4.714285714285714,5,4.714285714285714,0.14285714285714285,0,484,14.308939597315437,10.414366153020131,1.270556826485757,5,NA,NA,FALSE,FALSE,FALSE
2018-08-01,Aug 2018,month,6,112,33.666666666666664,26.5,33.666666666666664,27.989461465327345,28.84985226967499,27.989461465327345,11.758333333333333,10.275,11.758333333333333,10.642010625041276,10.720384757676655,10.642010625041276,5,5,5,0,0,491,14.451612903225806,10.400518709677423,1.3843770458344526,5,NA,NA,FALSE,FALSE,FALSE
2018-09-01,Sep 2018,month,7,112,19.571428571428573,19,19.571428571428573,21.009597426448494,17.962264150943394,21.009597426448494,7.314285714285714,6.6499999999999995,7.314285714285714,8.231041440764681,7.326027397260275,8.231041440764681,4.571428571428571,5,4.571428571428571,0.14285714285714285,0,497,14.494117647058825,10.4261543241029,0.3326390916607672,5,NA,NA,FALSE,FALSE,FALSE
2018-10-01,Oct 2018,month,10,112,21.4,18,20.5,19.745946453466672,16.18682280099603,18.28406239473558,8.94,5.324999999999999,7.2,7.180309871607327,7.113513513513513,6.983506151390347,4.8,5,4.875,0,0,504,14.728421052631578,10.359297723487826,0.1407819127601469,5,NA,NA,FALSE,FALSE,FALSE
2018-11-01,Nov 2018,month,7,112,16.571428571428573,11,16.571428571428573,21.839827067260916,15.50769230769231,21.839827067260916,6.742857142857143,6.75,6.742857142857143,9.151425541419547,7.605581395348836,9.151425541419547,4.714285714285714,5,4.714285714285714,0,0,514,14.728421052631578,10.430511758513928,0.0747107402879489,5,NA,NA,FALSE,FALSE,FALSE
2018-12-01,Dec 2018,month,5,112,20.4,21,20.4,20.005143589249453,22.58064516129032,20.005143589249453,8.19,9.5,8.19,8.31509062322925,8.580645161290322,8.31509062322925,5,5,5,0,0,521,14.736842105263158,10.438891228070176,0.7514019338505202,5,NA,NA,FALSE,FALSE,FALSE
2019-01-01,Jan 2019,month,2,112,8.5,8.5,8.5,9.008547008547009,9.008547008547009,9.008547008547009,3.425,3.425,3.425,3.1914529914529917,3.1914529914529917,3.1914529914529917,3,3,3,0.5,0.5,526,14.79010779961953,10.5079275,-0.550209429126012,5,NA,NA,FALSE,FALSE,FALSE
2019-02-01,Feb 2019,month,3,112,12.333333333333334,12,12.333333333333334,20.11829134720701,20.363636363636363,20.11829134720701,5.616666666666666,5.55,5.616666666666666,9.120019471826701,9.418181818181818,9.120019471826701,5,5,5,0,0,528,14.79010779961953,10.521968529598267,0.5297039758614097,5,NA,NA,FALSE,FALSE,FALSE
2019-03-01,Mar 2019,month,1,112,16,16,16,30.372881355932204,30.372881355932204,30.372881355932204,5.45,5.45,5.45,10.345762711864406,10.345762711864406,10.345762711864406,5,5,5,0,0,531,14.843373493975905,10.461326189674896,1.484468372402305,5,NA,NA,FALSE,FALSE,FALSE
2019-04-01,Apr 2019,month,8,112,15.625,14.5,15.625,31.472310745466974,28,31.472310745466974,6.35625,5.9,6.35625,10.444849052153515,10.814529914529913,10.444849052153515,4.375,5,4.375,0.125,0,532,14.873741541508501,10.45165540950455,1.255902337399558,5,NA,NA,FALSE,FALSE,FALSE
2019-05-01,May 2019,month,4,112,11.5,13,11.5,20.495631789594054,18.946666666666665,20.495631789594054,3.2624999999999997,4,3.2624999999999997,5.6287024013722124,5.649,5.6287024013722124,4.5,5,4.5,0.25,0,540,14.933333333333334,10.639666279069766,0.37720481339046474,5,NA,NA,FALSE,FALSE,FALSE
2019-06-01,Jun 2019,month,5,112,18.6,16,18.6,19.028460319499764,14.850828729281767,19.028460319499764,7.73,9.75,7.73,7.170986832650458,7.559999999999999,7.170986832650458,4.8,5,4.8,0,0,544,14.933333333333334,10.639666279069766,-0.007754435326027882,5,NA,NA,FALSE,FALSE,FALSE
2019-07-01,Jul 2019,month,2,112,29,29,29,36.43778110944528,36.43778110944528,36.43778110944528,9.225000000000001,9.225000000000001,9.225000000000001,11.783508245877062,11.783508245877062,11.783508245877062,4.5,4.5,4.5,0,0,549,14.933333333333334,10.555192558139534,2.0373335358556774,5,NA,NA,FALSE,FALSE,FALSE
2019-08-01,Aug 2019,month,12,112,19.5,18,19.6,20.222230750906853,18.413700670141473,20.246374715376035,8.020833333333334,6.725,7.635000000000001,7.435174982397887,7.664999999999999,7.410449222087718,4.916666666666667,5,5,0,0,551,14.933333333333334,10.555192558139534,0.32973035002798584,5,NA,NA,FALSE,FALSE,FALSE
2019-09-01,Sep 2019,month,5,112,20.2,16,20.2,19.747110632371502,19.47826086956522,19.747110632371502,8.41,8.9,8.41,8.114390797319059,8.643478260869564,8.114390797319059,5,5,5,0,0,563,14.973262032085563,10.61439084690959,0.4244236812507521,5,NA,NA,FALSE,FALSE,FALSE
2019-10-01,Oct 2019,month,7,112,23.428571428571427,24,23.428571428571427,24.24557478404816,24.888888888888886,24.24557478404816,8.714285714285715,8.850000000000001,8.714285714285715,9.200234258074051,8.11685393258427,9.200234258074051,4.857142857142857,5,4.857142857142857,0,0,568,14.991785655218038,10.43593187890783,0.9483679415035264,5,NA,NA,FALSE,FALSE,FALSE
2019-11-01,Nov 2019,month,6,112,26,17.5,26,18.337564031853553,17.71204001429082,18.337564031853553,10.200000000000001,6.2,10.2,7.305426909708908,6.451898844181803,7.305426909708908,4.666666666666667,5,4.666666666666667,0.16666666666666666,0,575,15.223300970873787,10.640173980582526,0.23390022080078632,5,NA,NA,FALSE,FALSE,FALSE
2019-12-01,Dec 2019,month,5,112,29.4,21,29.4,16.475815037675503,11.72093023255814,16.475815037675503,12.239999999999998,9.5,12.239999999999998,6.063899748829981,4.774358974358974,6.063899748829981,4.2,5,4.2,0.2,0,581,15.272727272727272,10.56689454545455,-0.3361249631943161,5,NA,NA,FALSE,FALSE,FALSE
2020-01-01,Jan 2020,month,3,112,22,21,22,17.071036112488937,19.764705882352942,17.071036112488937,9.716666666666667,7.1,9.716666666666667,6.111506799702615,6.126174496644295,6.111506799702615,5,5,5,0,0,586,15.24801412180053,10.603534263018537,0.4259609719284892,5,NA,NA,FALSE,FALSE,FALSE
2020-02-01,Feb 2020,month,2,112,12.5,12.5,12.5,26.284313725490197,26.284313725490197,26.284313725490197,5.8,5.8,5.8,12.457598039215688,12.457598039215688,12.457598039215688,5,5,5,0,0,589,15.272727272727272,10.56689454545455,1.042083500066693,5,NA,NA,FALSE,FALSE,FALSE
2020-03-01,Mar 2020,month,4,112,19,16.5,19,22.676523735835872,20.805351170568564,22.676523735835872,6.862500000000001,5.125,6.862500000000001,7.383180751759597,8.653318025258324,7.383180751759597,4.75,5,4.75,0,0,591,15.448275862068964,10.488570802449242,0.5107536011721101,5,NA,NA,FALSE,FALSE,FALSE
2020-04-01,Apr 2020,month,2,112,22.5,22.5,22.5,71.55555555555554,71.55555555555554,71.55555555555554,7.300000000000001,7.300000000000001,7.300000000000001,23.30505050505051,23.30505050505051,23.30505050505051,5,5,5,0,0,595,15.448275862068964,10.574450723025581,5.305928521782648,5,NA,NA,FALSE,FALSE,FALSE
2020-05-01,May 2020,month,1,112,13,13,13,32.355555555555554,32.355555555555554,32.355555555555554,2.75,2.75,2.75,6.844444444444444,6.844444444444444,6.844444444444444,5,5,5,0,0,597,15.50769230769231,10.576661624730413,1.5929282646680756,5,NA,NA,FALSE,FALSE,FALSE
2020-08-01,Aug 2020,month,2,112,9,9,9,18.46153846153846,18.46153846153846,18.46153846153846,4.975,4.975,4.975,9.856410256410257,9.856410256410257,9.856410256410257,5,5,5,0,0,598,15.522632281013784,10.595278504672898,0.27737885127120654,5,NA,NA,FALSE,FALSE,FALSE
2021-04-01,Apr 2021,month,1,112,32,32,32,18.764397905759164,18.764397905759164,18.764397905759164,9.05,9.05,9.05,5.306806282722514,5.306806282722514,5.306806282722514,5,5,5,0,0,600,15.522632281013784,10.595278504672898,0.3059632291228253,5,NA,NA,FALSE,FALSE,FALSE
2021-05-01,May 2021,month,1,112,12,12,12,21.333333333333332,21.333333333333332,21.333333333333332,5.75,5.75,5.75,10.222222222222221,10.222222222222221,10.222222222222221,5,5,5,0,0,601,15.53757225433526,10.591886591490569,0.5471887400734009,5,NA,NA,FALSE,FALSE,FALSE
2021-06-01,Jun 2021,month,1,112,28,28,28,20.232258064516127,20.232258064516127,20.232258064516127,10.65,10.65,10.65,7.695483870967742,7.695483870967742,7.695483870967742,5,5,5,0,0,602,15.568229024103562,10.632477334742498,0.4386587333859123,5,NA,NA,FALSE,FALSE,FALSE
2021-07-01,Jul 2021,month,2,112,12,12,12,8.426794258373207,8.426794258373207,8.426794258373207,4.2749999999999995,4.2749999999999995,4.2749999999999995,2.523795853269537,2.523795853269537,2.523795853269537,5,5,5,0,0,603,15.598885793871867,10.60224192200557,-0.6764693343407461,5,NA,NA,FALSE,FALSE,FALSE
2021-12-01,Dec 2021,month,5,112,26.4,20,26.4,26.33984405348429,23.0354609929078,26.33984405348429,9.74,7.2,9.74,9.166750440000108,8.181560283687944,9.166750440000108,4.6,5,4.6,0.2,0,605,15.53757225433526,10.582164624277455,0.7085401715799232,5,NA,NA,FALSE,FALSE,FALSE
2022-01-01,Jan 2022,month,1,112,14,14,14,30.153846153846153,30.153846153846153,30.153846153846153,6,6,6,12.923076923076923,12.923076923076923,12.923076923076923,5,5,5,0,0,610,15.67360261117911,10.70854721440046,1.352213633908673,5,NA,NA,FALSE,FALSE,FALSE
2022-02-01,Feb 2022,month,1,112,2,2,2,3.4461538461538463,3.4461538461538463,3.4461538461538463,3.6,3.6,3.6,6.203076923076924,6.203076923076924,6.203076923076924,5,5,5,0,0,611,15.719298245614034,10.705055168040586,-1.146481191063924,5,NA,NA,FALSE,FALSE,FALSE
2022-04-01,Apr 2022,month,3,112,5.666666666666666,2,5.666666666666666,1.6917388489751508,1.108910891089109,1.6917388489751506,3.7333333333333334,0.1,3.733333333333334,1.1909648004511646,0.055445544554455446,1.1909648004511646,2.3333333333333335,1,2.3333333333333335,0.6666666666666666,0.3333333333333333,612,15.67360261117911,10.719456092843327,-1.3587155536570446,5,NA,NA,FALSE,FALSE,FALSE
2022-06-01,Jun 2022,month,5,112,15.2,16,15.2,12.142253704629704,10.780748663101605,12.142253704629704,7.74,6.75,7.74,6.157547050744274,7.0973262032085564,6.157547050744274,5,5,5,0,0,615,15.598885793871867,10.67306807799443,-0.45142943861702006,5,NA,NA,FALSE,FALSE,FALSE
2022-07-01,Jul 2022,month,1,112,25,25,25,17.8343949044586,17.8343949044586,17.8343949044586,11.9,11.9,11.9,8.489171974522293,8.489171974522293,8.489171974522293,5,5,5,0,0,620,15.522632281013784,10.580740983606557,0.21848778143483344,5,NA,NA,FALSE,FALSE,FALSE
2022-08-01,Aug 2022,month,8,112,28.5,26,28.5,21.965110150617313,20.204232283464567,21.965110150617313,11.06875,10.600000000000001,11.06875,7.681173501390624,7.16018123432895,7.681173501390624,5,5,5,0,0,621,15.53757225433526,10.582164624277455,0.44099295322084864,5,NA,NA,FALSE,FALSE,FALSE
2022-09-01,Sep 2022,month,1,112,22,22,22,7.748427672955975,7.748427672955975,7.748427672955975,11.75,11.75,11.75,4.138364779874213,4.138364779874213,4.138364779874213,2,2,2,1,0,629,15.627906976744185,10.55921511627907,-0.7462182763603775,5,NA,NA,FALSE,FALSE,FALSE
2022-10-01,Oct 2022,month,1,112,17,17,17,47.6,47.6,47.6,5.6,5.6,5.6,15.679999999999998,15.679999999999998,15.679999999999998,5,5,5,0,0,630,15.613396385308025,10.598491981132074,3.0180334779359184,5,NA,NA,FALSE,FALSE,FALSE
2022-11-01,Nov 2022,month,1,112,7,7,7,6.030769230769231,6.030769230769231,6.030769230769231,2.7,2.7,2.7,2.3261538461538462,2.3261538461538462,2.3261538461538462,5,5,5,0,0,631,15.627906976744185,10.62809697468615,-0.9029968176648445,5,NA,NA,FALSE,FALSE,FALSE
2022-12-01,Dec 2022,month,3,112,17.666666666666668,15,17.666666666666668,15.152480782669462,15.849056603773585,15.152480782669462,6.533333333333333,7.7,6.533333333333333,5.776491963661774,6.657777777777778,5.776491963661774,4.666666666666667,5,4.666666666666667,0,0,632,15.613396385308025,10.619285463923989,0.022191720833397727,5,NA,NA,FALSE,FALSE,FALSE
2023-01-01,Jan 2023,month,3,112,59.666666666666664,75,59.666666666666664,24.063312954767227,21.98952879581152,24.063312954767227,24.866666666666667,27,24.866666666666667,9.490923943798798,7.916230366492147,9.490923943798798,5,5,5,0,0,635,15.627906976744185,10.62809697468615,0.5985664069700676,5,NA,NA,FALSE,FALSE,FALSE
2023-03-01,Mar 2023,month,3,112,16.666666666666668,12,16.666666666666668,27.283607463130604,29.217391304347824,27.283607463130604,6.5,5.9,6.5,10.813689489566066,10.658064516129032,10.813689489566066,5,5,5,0,0,638,15.675903539768147,10.55780669296908,1.2826042527940547,5,NA,NA,FALSE,FALSE,FALSE
2023-04-01,Apr 2023,month,1,112,32,32,32,22.68354430379747,22.68354430379747,22.68354430379747,12.5,12.5,12.5,8.860759493670887,8.860759493670887,8.860759493670887,5,5,5,0,0,641,15.719298245614034,10.623013106478451,0.6555810473335747,5,NA,NA,FALSE,FALSE,FALSE
2023-05-01,May 2023,month,2,112,17.5,17.5,17.5,20.813333333333333,20.813333333333333,20.813333333333333,7.45,7.45,7.45,8.451333333333334,8.451333333333334,8.451333333333334,5,5,5,0,0,642,15.746973066468989,10.633492620320855,0.476453075933152,5,NA,NA,FALSE,FALSE,FALSE
2023-06-01,Jun 2023,month,2,112,16.5,16.5,16.5,38.3632183908046,38.3632183908046,38.3632183908046,6.475,6.475,6.475,15.551264367816092,15.551264367816092,15.551264367816092,5,5,5,0,0,644,15.774647887323944,10.600259506656588,2.1309450480241385,5,NA,NA,FALSE,FALSE,FALSE
2023-07-01,Jul 2023,month,1,112,24,24,24,42,42,42,6,6,6,10.5,10.5,10.5,5,5,5,0,0,646,15.811852245548764,10.593483541935687,2.4720997253436074,5,NA,NA,FALSE,FALSE,FALSE
2023-08-01,Aug 2023,month,1,112,26,26,26,26.472727272727273,26.472727272727273,26.472727272727273,7.1,7.1,7.1,7.229090909090909,7.229090909090909,7.229090909090909,4,4,4,0,0,647,15.849056603773585,10.600630738230445,1.0021734490420604,5,NA,NA,FALSE,FALSE,FALSE
2023-09-01,Sep 2023,month,1,112,63,63,63,21.845201238390093,21.845201238390093,21.845201238390093,35.4,35.4,35.4,12.274922600619195,12.274922600619195,12.274922600619195,5,5,5,0,0,648,15.885312615612282,10.627596942780416,0.5607936257712999,5,NA,NA,FALSE,FALSE,FALSE
2023-10-01,Oct 2023,month,3,112,26,25,26,35.45034111343662,23.02803738317757,35.45034111343662,6.083333333333333,5.95,6.083333333333333,8.988240278324618,5.914018691588785,8.988240278324618,5,5,5,0,0,649,15.92156862745098,10.558437647058822,0.6730606357945562,5,NA,NA,FALSE,FALSE,FALSE
2023-11-01,Nov 2023,month,3,112,23,23,23,34.217205763315526,26.028169014084508,34.217205763315526,9.583333333333334,8.5,9.583333333333334,14.858757325562571,16.413793103448274,14.858757325562571,5,5,5,0,0,652,15.922869621782361,10.552747234042553,0.957598923596221,5,NA,NA,FALSE,FALSE,FALSE
2024-01-01,Jan 2024,month,1,112,19,19,19,27.28205128205128,27.28205128205128,27.28205128205128,3.4499999999999997,3.4499999999999997,3.4499999999999997,4.953846153846153,4.953846153846153,4.953846153846153,5,5,5,0,0,655,16.14883720930233,10.651733953488371,1.0452020414106287,5,NA,NA,FALSE,FALSE,FALSE
2024-04-01,Apr 2024,month,2,112,13.5,13.5,13.5,20.315151515151513,20.315151515151513,20.315151515151513,5.875,5.875,5.875,10.296363636363637,10.296363636363637,10.296363636363637,5,5,5,0,0,656,16.154020594700917,10.656352719111304,0.3904835951035991,5,NA,NA,FALSE,FALSE,FALSE
2024-05-01,May 2024,month,5,112,32.6,36,32.6,11.0530903922169,11.389830508474578,11.0530903922169,14.57,14.950000000000001,14.57,5.101894046402167,4.7299435028248595,5.101894046402167,4,5,4,0.2,0.2,658,16.162076216853876,10.645449785407727,-0.4482897204513485,5,NA,NA,FALSE,FALSE,FALSE
2024-06-01,Jun 2024,month,2,112,30,30,30,15.831873252562907,15.831873252562907,15.831873252562907,15.6,15.6,15.6,8.4018266542404465,8.4018266542404465,8.4018266542404465,5,5,5,0,0,663,16.14883720930233,10.639165617327084,-0.029792181843960555,5,NA,NA,FALSE,FALSE,FALSE
2024-08-01,Aug 2024,month,1,112,21,21,21,8.166666666666668,8.166666666666668,8.166666666666668,12.5,12.5,12.5,4.861111111111111,4.861111111111111,4.861111111111111,5,5,5,0,0,665,16.14883720930233,10.523987258632841,-0.7584739839064206,5,NA,NA,FALSE,FALSE,FALSE
2024-09-01,Sep 2024,month,3,112,18,18,18,16.013233752620547,16.333333333333336,16.013233752620547,7.183333333333334,9.1,7.183333333333334,6.790100890985324,6.533333333333332,6.790100890985324,5,5,5,0,0,666,16.036503912708035,10.504543304347825,0.028257241845292127,5,NA,NA,FALSE,FALSE,FALSE
